#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-08-24 12:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-08-24 12:00:02 UTC


Africa,#genre#
Телекафе Россия[geo-blocked],https://t.freetv.fun/live/telekafe-4.php
Техно 24 [geo-blocked],https://t.freetv.fun/live/tekhno-24.m3u8
Техно 24 [geo-blocked],https://t.freetv.fun/live/tekhno-24-1.m3u8
Футбол 1-2 HD[geo-blocked],https://t.freetv.fun/live/match-futbol-1.php
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/shanson-tv.php
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/radio-shanson-1.m3u8
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/shanson-tv-1.m3u8
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/shanson-tv-2.m3u8
Ю Россия[geo-blocked],https://t.freetv.fun/live/rossiia-rtr.php
ностальгия Россия[geo-blocked],https://t.freetv.fun/live/nostalgiia-2.m3u8
ностальгия Россия[geo-blocked],https://t.freetv.fun/live/nostalgiia-5.m3u8
Saudi Arabia,#genre#
ART[geo-blocked],https://t.freetv.fun/live/art-1.m3u8
ART 1[geo-blocked],https://t.freetv.fun/live/rtv-1.m3u8
ART 1[geo-blocked],https://t.freetv.fun/live/rtk-1.m3u8
Al Maghribia[geo-blocked],https://t.freetv.fun/live/al-maghribia.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-1.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-tv.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-2.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-3.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-4.m3u8
Arena Sport 1 HD  (RS )[geo-blocked],https://t.freetv.fun/live/arena-sport-1.m3u8
BeIN Sports 2[geo-blocked],https://t.freetv.fun/live/bein-sports-2-fr.m3u8
MBC 3[geo-blocked],https://t.freetv.fun/live/mbc-3.m3u8
NOON Kids [geo-blocked],https://t.freetv.fun/live/on-kids.m3u8
NOON Kids [geo-blocked],https://t.freetv.fun/live/on-kids-1.m3u8
OSN Movies Action[geo-blocked],https://t.freetv.fun/live/yes-movies-action.m3u8
Quran TV[geo-blocked],https://t.freetv.fun/live/uranio-tv.m3u8
Quran TV[geo-blocked],https://t.freetv.fun/live/uranio-tv-1.m3u8
RTS Sat (EXYU ) [geo-blocked],https://t.freetv.fun/live/rts-svet.m3u8
Star Cinema 1 Saudi[geo-blocked],https://t.freetv.fun/live/star-cinema.m3u8
osn yahala cinema[geo-blocked],https://t.freetv.fun/live/cinema.m3u8
Singapore,#genre#
AXN HD[geo-blocked],https://t.freetv.fun/live/axn.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna-2.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna-1.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-2.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-3.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-1.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-2.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-3.m3u8
Channel U[geo-blocked],https://t.freetv.fun/live/channel-u.m3u8
Hits(TW)[geo-blocked],https://t.freetv.fun/live/xite-hits.m3u8
Lifetime Asia[geo-blocked],https://t.freetv.fun/live/asia.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-2.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-andes.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-andes-1.m3u8
South Africa,#genre#
africa tv[geo-blocked],https://t.freetv.fun/live/tv5monde-africa.m3u8
africa tv[geo-blocked],https://t.freetv.fun/live/voa-tv-africa.m3u8
Spain,#genre#
AXN White HD Spain[geo-blocked],https://t.freetv.fun/live/axn-white-poland.m3u8
BUZZ[geo-blocked],https://t.freetv.fun/live/buzzr-1.m3u8
Barca TV[geo-blocked],https://t.freetv.fun/live/bark-tv.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-1-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-2.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-5.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-2.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-6.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-8.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-10.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-11.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-12.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-15.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtncai-jing.m3u8
Canal+ Desporte 2 Spain[geo-blocked],https://t.freetv.fun/live/2-plus-2-1.m3u8
Clan[geo-blocked],https://t.freetv.fun/live/clan.m3u8
Discovery Max Spain[geo-blocked],https://t.freetv.fun/live/discovery-sd.php
Marca TV[geo-blocked],https://t.freetv.fun/live/cajamarca-tv.m3u8
Mitele Deportes[geo-blocked],https://t.freetv.fun/live/itv-deportes.m3u8
TVE 24[geo-blocked],https://t.freetv.fun/live/e-24.m3u8
Tigo Music[geo-blocked],https://t.freetv.fun/live/music-latino.m3u8
Tigo Music[geo-blocked],https://t.freetv.fun/live/music-latino-1.m3u8
Sri lanka,#genre#
EET TV Tamil[geo-blocked],https://t.freetv.fun/live/eet-tv.m3u8
Sweden,#genre#
Kanal 5 Sweden[geo-blocked],https://t.freetv.fun/live/kanal-5-s.m3u8
TV4 Film Sweden[geo-blocked],https://t.freetv.fun/live/tv4.m3u8
TV4 Film Sweden[geo-blocked],https://t.freetv.fun/live/tv4-2.m3u8
Viasat Comedy Sweden[geo-blocked],https://t.freetv.fun/live/viasat-kino-comedy.m3u8
Viasat Comedy Sweden[geo-blocked],https://t.freetv.fun/live/viasat-kino-comedy-1.m3u8
Viasat Film Sweden[geo-blocked],https://t.freetv.fun/live/viasat-film.m3u8
Viasat Sport Sweden[geo-blocked],https://t.freetv.fun/live/viasat-sport-1.m3u8
Viasat Sport Sweden[geo-blocked],https://t.freetv.fun/live/viasat-sport-2.php
Viasat Sport Sweden[geo-blocked],https://t.freetv.fun/live/viasat-sport-3.php
Viasat Sport Sweden[geo-blocked],https://t.freetv.fun/live/viasat-sports.m3u8
tv7 himlen[geo-blocked],https://t.freetv.fun/live/himlen-tv7.m3u8
Switzerland,#genre#
Teleticino Switzerland[geo-blocked],https://t.freetv.fun/live/teleticino.m3u8
Syria,#genre#
Al khabar[geo-blocked],https://t.freetv.fun/live/hindi-khabar.m3u8
Al khabar[geo-blocked],https://t.freetv.fun/live/khabar-fast.m3u8
Al khabar[geo-blocked],https://t.freetv.fun/live/hindi-khabar-1.m3u8
Alikhbaria[geo-blocked],https://t.freetv.fun/live/alikhbaria-syria.m3u8
Shada TV[geo-blocked],https://t.freetv.fun/live/chada-tv.m3u8
Taiwan,#genre#
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth-1.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth-2.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/test-channel-3.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-y.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-11.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-11-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/motogp-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-s-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/novyi-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/knesset-channel.m3u8
DAZN 1(TW)[geo-blocked],https://t.freetv.fun/live/dazn-ringside.m3u8
DAZN 1(TW)[geo-blocked],rtmp://f13h.mine.nu/sat/tv731
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-id.m3u8
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-h-h.m3u8
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-id-extra.php
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-channel-fd.php
ELTA體育2(備用)[geo-blocked],https://t.freetv.fun/live/cctv4mei-zhou.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv-1.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv-2.m3u8
FOX Movies HD(TW)[geo-blocked],https://t.freetv.fun/live/fmh-movies.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network-1.m3u8
HGTV(TW)[geo-blocked],https://t.freetv.fun/live/hgtv.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/hollywood.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/young-hollywood.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/hollywood-2.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-3.m3u8
MEZZO LIVE(TW)[geo-blocked],https://t.freetv.fun/live/mezzo-live.m3u8
MOMO Sports[geo-blocked],https://t.freetv.fun/live/monomax-sports.m3u8
MOMO Sports[geo-blocked],https://t.freetv.fun/live/monomax-sports-1.m3u8
MOMO綜合臺[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv761
MOMO親子臺[geo-blocked],https://t.freetv.fun/live/momoqin-zi.php
NICE TV[geo-blocked],https://t.freetv.fun/live/unife-tv.m3u8
NICE TV[geo-blocked],https://t.freetv.fun/live/sonic-tv.m3u8
OUTtv[geo-blocked],https://t.freetv.fun/live/amazing-facts-tv.m3u8
PET CLUB TV[geo-blocked],https://t.freetv.fun/live/pet-club-tv.m3u8
Rollor TV[geo-blocked],https://t.freetv.fun/live/folklore-tv.m3u8
Rollor TV[geo-blocked],https://t.freetv.fun/live/folklore-tv-1.m3u8
TITV[geo-blocked],https://t.freetv.fun/live/ttv.m3u8
TVBS HD[geo-blocked],https://t.freetv.fun/live/tvbs.m3u8
TVBS News[geo-blocked],https://t.freetv.fun/live/tvbs-news.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen-1.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen-1-1.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen-1-2.php
TVBS精采臺[geo-blocked],https://t.freetv.fun/live/tvbsjing-cai.php
三立新聞[geo-blocked],https://t.freetv.fun/live/san-li-xin-wen.m3u8
中天娛樂HD[geo-blocked],https://t.freetv.fun/live/zhong-tian-yu-le.m3u8
中天娛樂HD[geo-blocked],https://t.freetv.fun/live/zhong-tian-yu-le-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-1-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-2.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-3.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-4.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-5.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-6.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-7.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-8.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-9.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-9-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-10.m3u8
中視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv091
中視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv091
中視HD[geo-blocked],https://t.freetv.fun/live/zhong-shi-2.m3u8
中視HD[geo-blocked],https://t.freetv.fun/live/zhong-shi.ts
中視新聞臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-xin-wen.ts
中視新聞臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-xin-wen-1.m3u8
中視新聞臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-xin-wen-2.m3u8
中視經典[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-dian.ts
中視經典[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-dian-1.m3u8
中視菁采臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-cai.ts
中視菁采臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-cai-1.m3u8
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi.m3u
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi-1.m3u8
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi-2.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi.ts
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-1.ts
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-2.m3u8
公視臺語臺[geo-blocked],https://t.freetv.fun/live/gong-shi-tai-yu.ts
台視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv071
台視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv071
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-2.m3u8
台視新聞FHD[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-3.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-4.m3u8
成龍專輯[geo-blocked],https://t.freetv.fun/live/cheng-long-dian-ying-4.m3u8
東森亞洲新聞[geo-blocked],https://t.freetv.fun/live/ya-zhou-xin-wen.m3u8
東森新聞臺[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen.m3u8
東森新聞臺[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen-1.ts
東森超視[geo-blocked],rtmp://f13h.mine.nu/sat/tv331
民視[geo-blocked],https://t.freetv.fun/live/min-shi-1.ts
民視[geo-blocked],https://t.freetv.fun/live/min-shi-1-1.php
民視[geo-blocked],https://t.freetv.fun/live/min-shi-3.ts
民視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv051
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-2.m3u8
民視影劇臺[geo-blocked],https://t.freetv.fun/live/min-shi-ying-ju.php
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-1.ts
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-2.m3u8
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-3.m3u8
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen.ts
民視第一臺[geo-blocked],https://t.freetv.fun/live/min-shi-di-yi.ts
民視第一臺[geo-blocked],https://t.freetv.fun/live/min-shi-di-yi-1.m3u8
民視綜藝臺[geo-blocked],https://t.freetv.fun/live/min-shi-zong-yi.php
民視臺灣台[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan.ts
民視臺灣臺[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan-1.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-xiang-gang-dian-ying-1.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-xiang-gang-dian-ying-2.m3u8
緯來日本[geo-blocked],rtmp://f13h.mine.nu/sat/tv771
緯來精彩[geo-blocked],https://t.freetv.fun/live/wei-lai-jing-cai.m3u8
緯來育樂[geo-blocked],rtmp://f13h.mine.nu/sat/tv701
緯來體育[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying.m3u8
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying-tai-yue.flv
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying-tai-guo.flv
臺視HD[geo-blocked],https://t.freetv.fun/live/tai-shi.ts
臺視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-1-1.ts
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-1.ts
臺視綜合[geo-blocked],https://t.freetv.fun/live/tai-shi-zong-he.ts
臺視綜合[geo-blocked],https://t.freetv.fun/live/tai-shi-zong-he-1.m3u8
臺視財經臺[geo-blocked],https://t.freetv.fun/live/tai-shi-cai-jing.ts
臺視財經臺[geo-blocked],https://t.freetv.fun/live/tai-shi-cai-jing-1.m3u8
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-1-1.ts
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-3.m3u8
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-2.ts
華視教育文化[geo-blocked],https://t.freetv.fun/live/hua-shi-jiao-yu-ti-yu-wen-hua.ts
華視新聞[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen.m3u8
華視新聞[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen-1.m3u8
華視新聞資訊[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen-zi-xun.ts
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi.php
非凡新聞HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv581
Tanzania,#genre#
TBC1[geo-blocked],https://t.freetv.fun/live/tbc1.m3u8
Thailand,#genre#
NBT HD[geo-blocked],https://t.freetv.fun/live/nbt-1.m3u8
Nation TV Thailand[geo-blocked],https://t.freetv.fun/live/nation-tv.m3u8
Nation TV Thailand[geo-blocked],https://t.freetv.fun/live/nation-tv-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-3.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-9.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-10.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-4.m3u8
THAI TV[geo-blocked],https://t.freetv.fun/live/lao-thai-tv.m3u8
TV 3 HD[geo-blocked],https://t.freetv.fun/live/tv-3.m3u8
Thai Chaiyo[geo-blocked],https://t.freetv.fun/live/thai-chaiyo.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/thai-pbs.m3u8
Thairath TV Thailand[geo-blocked],https://t.freetv.fun/live/thairath-tv.m3u8
VOICE TV[geo-blocked],https://t.freetv.fun/live/vice-tv.m3u8
WorkPoint TV[geo-blocked],https://t.freetv.fun/live/workpoint-tv.m3u8
Türkiye,#genre#
24 TV kanalı[geo-blocked],https://t.freetv.fun/live/tv-24.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/lotte-home-shopping-1.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/lotte-home-shopping-1.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/ns-home-shopping.m3u8
BRTV Türkiye[geo-blocked],https://t.freetv.fun/live/brtv-1.m3u8
Capul TV[geo-blocked],https://t.freetv.fun/live/campus-tv.m3u8
Dizimax Sci-Fi Türk[geo-blocked],https://t.freetv.fun/live/sci-fi.m3u8
KANALD  (TR)[geo-blocked],https://t.freetv.fun/live/anal.m3u8
Kanal 24[geo-blocked],https://t.freetv.fun/live/24-kanal.m3u8
Kaz Sport[geo-blocked],https://t.freetv.fun/live/qazsport.m3u8
Kaz Sport[geo-blocked],https://t.freetv.fun/live/qazsport-1.m3u8
Kaz Sport[geo-blocked],https://t.freetv.fun/live/qazsport-2.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/music-pop.m3u8
Muz TV Azerbaycan[geo-blocked],https://t.freetv.fun/live/muz-tv-1.m3u8
STV[geo-blocked],https://t.freetv.fun/live/stv.m3u8
STV[geo-blocked],https://t.freetv.fun/live/stv-1.m3u8
STV[geo-blocked],https://t.freetv.fun/live/stvr.php
STV[geo-blocked],https://t.freetv.fun/live/stvr-1.php
TGRT Haber[geo-blocked],https://t.freetv.fun/live/trt-haber.m3u8
TGRT Haber[geo-blocked],https://t.freetv.fun/live/trt-haber-1.m3u8
TRT (TR)[geo-blocked],https://t.freetv.fun/live/trt.m3u8
TRT (TR)[geo-blocked],https://t.freetv.fun/live/trt-1.m3u8
TRT (TR)[geo-blocked],https://t.freetv.fun/live/trt-2.m3u8
TRT Avaz[geo-blocked],https://t.freetv.fun/live/trt-avaz.m3u8
TRT Müzik[geo-blocked],https://t.freetv.fun/live/trt-muzik.m3u8
TRT Müzik[geo-blocked],https://t.freetv.fun/live/trt-muzik-1.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-1.m3u8
TRT World[geo-blocked],https://t.freetv.fun/live/trt-world-2.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-1.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-2.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-3.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-4.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-5.m3u8
aTV Türkiye[geo-blocked],https://t.freetv.fun/live/atv-6.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/salem-news-channel.m3u8
news channel[geo-blocked],https://t.freetv.fun/live/salem-news-channel-1.m3u8
tv10 habar[geo-blocked],https://t.freetv.fun/live/habar.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros-tv.m3u8
zagros[geo-blocked],https://t.freetv.fun/live/zagros-tv-1.m3u8
Ukraine,#genre#
1+1 Ukraine[geo-blocked],https://t.freetv.fun/live/1-plus-1-ukraina.m3u8
112 Україна[geo-blocked],https://t.freetv.fun/live/mi-ukraina.m3u8
24 Канал[geo-blocked],https://t.freetv.fun/live/24-kanal-2.m3u8
24 Канал[geo-blocked],https://t.freetv.fun/live/24-kanal-4.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-1.m3u8
2x2 Ukraine[geo-blocked],https://t.freetv.fun/live/2x2-2.php
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/piatyi-kanal.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/8-kanal.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/7-kanal.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/5-kanal.php
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/novyi-kanal-1.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/8-kanal-ukraina.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/novii-kanal-1.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/piatyi-kanal-1.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/piatyi-kanal-2.m3u8
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/piatyi-kanal-3.php
7 канал (Одесса)[geo-blocked],https://t.freetv.fun/live/piatyi-kanal-4.m3u8
