#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-08-09 12:00:03 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-08-09 12:00:03 UTC


Africa,#genre#
REN TV[geo-blocked],https://t.freetv.fun/live/ren-tv-1.m3u8
RT[geo-blocked],https://t.freetv.fun/live/rtu.m3u8
RT[geo-blocked],https://t.freetv.fun/live/rt.m3u8
RT[geo-blocked],https://t.freetv.fun/live/rt-1.m3u8
RTG[geo-blocked],https://t.freetv.fun/live/rtg-tv.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/sts-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/qazaqstan-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/kvartal-tv-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international-asia.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/yoy-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international-europe.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international-asia-1.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/antena-international.m3u8
RU TV[geo-blocked],https://t.freetv.fun/live/cruz-tv-1.m3u8
RU TV[geo-blocked],https://t.freetv.fun/live/cruz-tv-1.m3u8
RUSSIA TODAY: GLOBAL[geo-blocked],https://t.freetv.fun/live/russia-today-g.m3u8
Russian Music Box TV[geo-blocked],https://t.freetv.fun/live/music-box.m3u8
Russian Music Box TV[geo-blocked],https://t.freetv.fun/live/russian-musicbox.m3u8
Sony Sci-Fi[geo-blocked],https://t.freetv.fun/live/sci-fi-1.m3u8
Sport Plus[geo-blocked],https://t.freetv.fun/live/sorozat-plus.m3u8
TV 1000 COMEDY HD[geo-blocked],https://t.freetv.fun/live/comedy-tv-3.m3u8
TV 1000 COMEDY HD[geo-blocked],https://t.freetv.fun/live/comedy-tv-1.m3u8
TV Brics[geo-blocked],https://t.freetv.fun/live/tv-brics.m3u8
TV1000 Action[geo-blocked],https://t.freetv.fun/live/viju-tv1000-action.m3u8
Zvezda Telekanal[geo-blocked],https://t.freetv.fun/live/zvezda.m3u8
Zvezda Telekanal[geo-blocked],https://t.freetv.fun/live/zvezda-1.m3u8
amedia 1[geo-blocked],https://t.freetv.fun/live/amedia-1-1.m3u8
amedia 2[geo-blocked],https://t.freetv.fun/live/amedia-2-1.m3u8
amedia 2[geo-blocked],https://t.freetv.fun/live/amedia-2-576p.m3u8
ДОМ КИНО ПРЕМИУМ HD[geo-blocked],https://t.freetv.fun/live/dom-kino-premium.m3u8
ДОМ КИНО ПРЕМИУМ HD[geo-blocked],https://t.freetv.fun/live/dom-kino-premium-1080p.m3u8
Живи[geo-blocked],https://t.freetv.fun/live/zhivi.m3u8
Карусель[geo-blocked],https://t.freetv.fun/live/karusel-2.m3u8
Кино ТВ[geo-blocked],https://t.freetv.fun/live/kino-tv.m3u8
Кино союз Россия[geo-blocked],https://t.freetv.fun/live/soiuz-1.m3u8
Кто есть кто[geo-blocked],https://t.freetv.fun/live/kto-est-kto-1.m3u8
МАТЧ! БОЕЦ[geo-blocked],https://t.freetv.fun/live/match-boets.m3u8
МИР 24[geo-blocked],https://t.freetv.fun/live/mir-24.m3u8
МИР 24[geo-blocked],https://t.freetv.fun/live/mir-24-1080p.m3u8
Матч![geo-blocked],https://t.freetv.fun/live/match-igra.m3u8
Матч![geo-blocked],https://t.freetv.fun/live/match-arena.m3u8
Матч![geo-blocked],https://t.freetv.fun/live/match-arena-1.m3u8
Матч![geo-blocked],https://t.freetv.fun/live/match-igra-1.m3u8
Матч![geo-blocked],https://t.freetv.fun/live/match-arena-720p.m3u8
Мир HD[geo-blocked],https://t.freetv.fun/live/mir.m3u8
Мультимания[geo-blocked],https://t.freetv.fun/live/multilandiia.m3u8
Мультимания[geo-blocked],https://t.freetv.fun/live/multilandiia-576p.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-khit-1.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-khit-576p.m3u8
НТВ-Сериал[geo-blocked],https://t.freetv.fun/live/ntv-serial-1.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/moia-planeta-1.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/zhivaia-planeta-576p.m3u8
РОССИЯ 24[geo-blocked],https://t.freetv.fun/live/rossiia-24-1.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-1.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-2.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-3.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-4.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-10.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-11.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-plus-6-576p.m3u8
Русский Роман[geo-blocked],https://t.freetv.fun/live/russkii-roman-1.m3u8
Русский бестселлер[geo-blocked],https://t.freetv.fun/live/russkii-bestseller.m3u8
Рыжий[geo-blocked],https://t.freetv.fun/live/ryzhii.m3u8
Сибирь[geo-blocked],https://t.freetv.fun/live/sibir-24.m3u8
Сибирь[geo-blocked],https://t.freetv.fun/live/sibir-24-1.m3u8
ТНТ[geo-blocked],https://t.freetv.fun/live/tnt4.m3u8
ТОК ТВ[geo-blocked],https://t.freetv.fun/live/tochka-tv.m3u8
Твой Дом[geo-blocked],https://t.freetv.fun/live/dom.m3u8
Теледом[geo-blocked],https://t.freetv.fun/live/teledom.m3u8
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/radio-shanson-1.m3u8
ностальгия Россия[geo-blocked],https://t.freetv.fun/live/nostalgiia.m3u8
Saudi Arabia,#genre#
ART[geo-blocked],https://t.freetv.fun/live/art-1.m3u8
ART 1[geo-blocked],https://t.freetv.fun/live/rtv-1.m3u8
Al Maghribia[geo-blocked],https://t.freetv.fun/live/al-maghribia.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-1.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-tv.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-2.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-3.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-4.m3u8
Arena Sport 1 HD  (RS )[geo-blocked],https://t.freetv.fun/live/arena-sport-1.m3u8
BeIN Sports 2[geo-blocked],https://t.freetv.fun/live/bein-sports-2-fr.m3u8
Deals TV[geo-blocked],https://t.freetv.fun/live/demais-tv.m3u8
Dorar TV[geo-blocked],https://t.freetv.fun/live/oromar-tv.m3u8
Dorar TV[geo-blocked],https://t.freetv.fun/live/oromar-tv-1.m3u8
NOON Kids [geo-blocked],https://t.freetv.fun/live/on-kids.m3u8
NOON Kids [geo-blocked],https://t.freetv.fun/live/on-kids-1.m3u8
OSN Movies Action[geo-blocked],https://t.freetv.fun/live/yes-movies-action.m3u8
Quran TV[geo-blocked],https://t.freetv.fun/live/uranio-tv.m3u8
Star Cinema 1 Saudi[geo-blocked],https://t.freetv.fun/live/star-cinema.m3u8
osn yahala cinema[geo-blocked],https://t.freetv.fun/live/cinema-1.m3u8
Serbia,#genre#
RTS 1 Serbia[geo-blocked],https://t.freetv.fun/live/rts-1.m3u8
Singapore,#genre#
AXN HD[geo-blocked],https://t.freetv.fun/live/axn.m3u8
AXN HD[geo-blocked],https://t.freetv.fun/live/axn-1.m3u8
CM Plus[geo-blocked],https://t.freetv.fun/live/msg-plus.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna-1.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-1.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5-2.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-1.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-2.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-3.m3u8
Channel U[geo-blocked],https://t.freetv.fun/live/channel-u.m3u8
CinemaWorld[geo-blocked],https://t.freetv.fun/live/cinemaworld.m3u8
Hits(TW)[geo-blocked],https://t.freetv.fun/live/xite-hits.m3u8
Lifetime Asia[geo-blocked],https://t.freetv.fun/live/asia.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-1.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-andes.m3u8
South Africa,#genre#
africa tv[geo-blocked],https://t.freetv.fun/live/tv5monde-africa.m3u8
africa tv[geo-blocked],https://t.freetv.fun/live/voa-tv-africa.m3u8
Spain,#genre#
AXN White HD Spain[geo-blocked],https://t.freetv.fun/live/axn-white-poland.m3u8
BUZZ[geo-blocked],https://t.freetv.fun/live/buzzr-1.m3u8
Barca TV[geo-blocked],https://t.freetv.fun/live/bark-tv.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnfa-yu-2.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-5.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-6.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-8.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-15.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtncai-jing.m3u8
Canal+ Desporte 2 Spain[geo-blocked],https://t.freetv.fun/live/2-plus-2-1.m3u8
Clan[geo-blocked],https://t.freetv.fun/live/clan.m3u8
Marca TV[geo-blocked],https://t.freetv.fun/live/cajamarca-tv.m3u8
PX TV[geo-blocked],https://t.freetv.fun/live/pixl-tv.m3u8
Tigo Music[geo-blocked],https://t.freetv.fun/live/music-latino.m3u8
Tigo Music[geo-blocked],https://t.freetv.fun/live/music-latino-1.m3u8
Sri lanka,#genre#
EET TV Tamil[geo-blocked],https://t.freetv.fun/live/eet-tv.m3u8
Sweden,#genre#
TV4 Film Sweden[geo-blocked],https://t.freetv.fun/live/tv4.m3u8
TV4 Film Sweden[geo-blocked],https://t.freetv.fun/live/tv4-2.m3u8
Viasat Comedy Sweden[geo-blocked],https://t.freetv.fun/live/viasat-kino-comedy.m3u8
Viasat Comedy Sweden[geo-blocked],https://t.freetv.fun/live/viasat-kino-comedy-1.m3u8
Viasat Film Sweden[geo-blocked],https://t.freetv.fun/live/viasat-film.m3u8
Syria,#genre#
Alikhbaria[geo-blocked],https://t.freetv.fun/live/alikhbaria-syria.m3u8
Shada TV[geo-blocked],https://t.freetv.fun/live/ada-tv.m3u8
Taiwan,#genre#
AMC電影[geo-blocked],https://t.freetv.fun/live/amcdian-ying.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth.m3u8
BBC Earth(tw)[geo-blocked],https://t.freetv.fun/live/bbc-earth-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/test-channel-3.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/light-channel-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-y.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-11.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/motogp-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/channel-s-1.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/novyi-channel.m3u8
CHANNEL [V][geo-blocked],https://t.freetv.fun/live/knesset-channel.m3u8
DAZN 1(TW)[geo-blocked],https://t.freetv.fun/live/dazn-ringside.m3u8
DAZN 1(TW)[geo-blocked],rtmp://f13h.mine.nu/sat/tv731
DAZN 1(TW)[geo-blocked],https://t.freetv.fun/live/dazn-1-pt.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-5-pt.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-3-pt.m3u8
DAZN 2(TW)[geo-blocked],https://t.freetv.fun/live/dazn-5.m3u8
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-id.m3u8
Discovery(TW)[geo-blocked],https://t.freetv.fun/live/discovery-h-h.m3u8
DreamWorks(TW)[geo-blocked],https://t.freetv.fun/live/dreamworks.php
DreamWorks(TW)[geo-blocked],https://t.freetv.fun/live/dreamworks-1.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv-1.m3u8
ELTA體育4(備用)[geo-blocked],https://t.freetv.fun/live/delta-tv-2.m3u8
Food Network(TW)[geo-blocked],https://t.freetv.fun/live/food-network-1.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/hollywood.m3u8
Hollywood[geo-blocked],https://t.freetv.fun/live/young-hollywood.m3u8
Lifetime(TW)[geo-blocked],https://t.freetv.fun/live/lifetime.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature.m3u8
Love Nature[geo-blocked],https://t.freetv.fun/live/love-nature-3.m3u8
MEZZO LIVE(TW)[geo-blocked],https://t.freetv.fun/live/mezzo-live.m3u8
MOMO Sports[geo-blocked],https://t.freetv.fun/live/monomax-sports.m3u8
MOMO Sports[geo-blocked],https://t.freetv.fun/live/monomax-sports-1.m3u8
MOMO綜合臺[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv761
OUTtv[geo-blocked],https://t.freetv.fun/live/amazing-facts-tv.m3u8
PET CLUB TV[geo-blocked],https://t.freetv.fun/live/pet-club-tv.m3u8
Rollor TV[geo-blocked],https://t.freetv.fun/live/folklore-tv.m3u8
Smithsonian Channel[geo-blocked],https://t.freetv.fun/live/smithsonian-channel.m3u8
TVBS Asia[geo-blocked],https://t.freetv.fun/live/tvbs-asia.m3u8
TVBS HD[geo-blocked],https://t.freetv.fun/live/tvbs.m3u8
TVBS News[geo-blocked],https://t.freetv.fun/live/tvbs-news.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen-1.m3u8
TVBS新聞HD[geo-blocked],https://t.freetv.fun/live/tvbsxin-wen-1-1.m3u8
三立新聞[geo-blocked],https://t.freetv.fun/live/san-li-xin-wen.m3u8
中天娛樂HD[geo-blocked],https://t.freetv.fun/live/zhong-tian-yu-le.m3u8
中天娛樂HD[geo-blocked],https://t.freetv.fun/live/zhong-tian-yu-le-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-1-1.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-3.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-4.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-5.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-6.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-8.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-2.m3u8
中天新聞FHD[geo-blocked],https://t.freetv.fun/live/zhong-tian-xin-wen-10.m3u8
中視[geo-blocked],https://t.freetv.fun/live/zhong-shi.ts
中視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv091
中視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv091
中視HD[geo-blocked],https://t.freetv.fun/live/zhong-shi-3.m3u8
中視HD[geo-blocked],https://t.freetv.fun/live/zhong-shi-2.ts
中視新聞臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-xin-wen.ts
中視新聞臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-xin-wen-1.m3u8
中視新聞臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-xin-wen-2.m3u8
中視經典[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-dian.ts
中視經典[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-dian-1.m3u8
中視菁采臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-cai.ts
中視菁采臺[geo-blocked],https://t.freetv.fun/live/zhong-shi-jing-cai-1.m3u8
人間衛視[geo-blocked],https://t.freetv.fun/live/ren-jian-wei-shi-1.m3u8
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi.ts
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-1.ts
公視HD[geo-blocked],https://t.freetv.fun/live/gong-shi-2.m3u8
公視戲劇[geo-blocked],https://t.freetv.fun/live/gong-shi-xi-ju.m3u8
公視臺語臺[geo-blocked],https://t.freetv.fun/live/gong-shi-tai-yu.ts
台視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv071
台視HD[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv071
台視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-2.m3u8
台視新聞FHD[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-4.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-1.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-3.m3u8
寰宇新聞FHD[geo-blocked],https://t.freetv.fun/live/huan-yu-xin-wen-4.m3u8
年代MUCH[geo-blocked],https://t.freetv.fun/live/much.m3u8
影迷數位電影臺[geo-blocked],https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying.m3u8
成龍專輯[geo-blocked],https://t.freetv.fun/live/cheng-long-dian-ying-4.m3u8
東森亞洲新聞[geo-blocked],https://t.freetv.fun/live/ya-zhou-xin-wen.m3u8
東森新聞臺[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen.m3u8
東森新聞臺[geo-blocked],https://t.freetv.fun/live/dong-sen-xin-wen-1.ts
東森超視[geo-blocked],rtmp://f13h.mine.nu/sat/tv331
民視[geo-blocked],https://t.freetv.fun/live/min-shi-1.ts
民視[geo-blocked],https://t.freetv.fun/live/min-shi-3.ts
民視HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv051
民視HD[geo-blocked],https://t.freetv.fun/live/min-shi-2.m3u8
民視影劇臺[geo-blocked],https://t.freetv.fun/live/min-shi-ying-ju.m3u8
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-1.ts
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-1-1.m3u8
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-2.m3u8
民視新聞 HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen-3.m3u8
民視新聞HD[geo-blocked],https://t.freetv.fun/live/min-shi-xin-wen.ts
民視第一臺[geo-blocked],https://t.freetv.fun/live/min-shi-di-yi.ts
民視第一臺[geo-blocked],https://t.freetv.fun/live/min-shi-di-yi-1.m3u8
民視臺灣台[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan.ts
民視臺灣臺[geo-blocked],https://t.freetv.fun/live/min-shi-tai-wan-1.m3u8
精選動漫臺[geo-blocked],https://t.freetv.fun/live/jing-xuan-dong-man.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/lin-zheng-ying-jing-dian-dian-ying.m3u8
經典電影臺[geo-blocked],https://t.freetv.fun/live/jing-dian-dian-ying.m3u8
緯來日本[geo-blocked],rtmp://f13h.mine.nu/sat/tv771
緯來精彩[geo-blocked],https://t.freetv.fun/live/wei-lai-jing-cai.m3u8
緯來育樂[geo-blocked],rtmp://f13h.mine.nu/sat/tv701
緯來體育[geo-blocked],rtmp://f13h.mine.nu:1935/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
緯來體育[geo-blocked],rtmp://f13h.mine.nu/sat/tv721
美亞電影台[TW][geo-blocked],https://t.freetv.fun/live/mei-ya-dian-ying.m3u8
臺視HD[geo-blocked],https://t.freetv.fun/live/tai-shi.ts
臺視HD[geo-blocked],https://t.freetv.fun/live/tai-shi-1-1.ts
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen.m3u8
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-1.ts
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-2.m3u8
臺視新聞臺[geo-blocked],https://t.freetv.fun/live/tai-shi-xin-wen-3.m3u8
臺視綜合[geo-blocked],https://t.freetv.fun/live/tai-shi-zong-he.ts
臺視綜合[geo-blocked],https://t.freetv.fun/live/tai-shi-zong-he-1.m3u8
臺視財經臺[geo-blocked],https://t.freetv.fun/live/tai-shi-cai-jing.ts
臺視財經臺[geo-blocked],https://t.freetv.fun/live/tai-shi-cai-jing-1.m3u8
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視[geo-blocked],rtmp://f13h.mine.nu/sat/tv111
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-1-1.ts
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-3.m3u8
華視HD[geo-blocked],https://t.freetv.fun/live/hua-shi-2.ts
華視教育文化[geo-blocked],https://t.freetv.fun/live/hua-shi-jiao-yu-ti-yu-wen-hua.ts
華視新聞[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen.m3u8
華視新聞[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen-1.m3u8
華視新聞資訊[geo-blocked],https://t.freetv.fun/live/hua-shi-xin-wen-zi-xun.ts
采昌影劇[geo-blocked],https://t.freetv.fun/live/cai-chang-ying-ju.m3u8
金光布袋戲[geo-blocked],https://t.freetv.fun/live/jin-guang-bu-dai-xi.m3u8
靖天戲劇[geo-blocked],https://t.freetv.fun/live/jing-tian-xi-ju.m3u8
靖天映畫[geo-blocked],https://t.freetv.fun/live/jing-tian-ying-hua.m3u8
靖天電影[geo-blocked],https://t.freetv.fun/live/jing-tian-dian-ying.m3u8
靖洋戲劇[geo-blocked],https://t.freetv.fun/live/jing-yang-xi-ju.m3u8
非凡新聞HD[geo-blocked],rtmp://f13h.mine.nu/sat/tv581
Thailand,#genre#
NBT HD[geo-blocked],https://t.freetv.fun/live/nbt.m3u8
NBT HD[geo-blocked],https://t.freetv.fun/live/nbt-1.m3u8
NBT HD[geo-blocked],https://t.freetv.fun/live/nbt-2.m3u8
Nation TV Thailand[geo-blocked],https://t.freetv.fun/live/nation-tv.m3u8
Nation TV Thailand[geo-blocked],https://t.freetv.fun/live/nation-tv-1.m3u8
POP TV Thailand[geo-blocked],https://t.freetv.fun/live/pop-tv-1.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-2.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2-3.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-9.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2cai-jing-10.m3u8
TCCTV-2[geo-blocked],https://t.freetv.fun/live/cctv-2hd-4.m3u8
THAI TV[geo-blocked],https://t.freetv.fun/live/lao-thai-tv.m3u8
TV 3 HD[geo-blocked],https://t.freetv.fun/live/tv-3.m3u8
Thai Chaiyo[geo-blocked],https://t.freetv.fun/live/thai-chaiyo.m3u8
ThaiPBS[geo-blocked],https://t.freetv.fun/live/thai-pbs.m3u8
Thairath TV Thailand[geo-blocked],https://t.freetv.fun/live/thairath-tv.m3u8
VOICE TV[geo-blocked],https://t.freetv.fun/live/vice-tv.m3u8
WorkPoint TV[geo-blocked],https://t.freetv.fun/live/workpoint-tv.m3u8
WorkPoint TV[geo-blocked],https://t.freetv.fun/live/workpoint-tv-1.m3u8
Türkiye,#genre#
24 TV kanalı[geo-blocked],https://t.freetv.fun/live/tv-24.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/lotte-home-shopping-1.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/lotte-home-shopping-1.m3u8
A Shopping[geo-blocked],https://t.freetv.fun/live/ns-home-shopping.m3u8
BRTV Türkiye[geo-blocked],https://t.freetv.fun/live/brtv-1.m3u8
Capul TV[geo-blocked],https://t.freetv.fun/live/campus-tv.m3u8
Dizimax Sci-Fi Türk[geo-blocked],https://t.freetv.fun/live/sci-fi.m3u8
Fenerbahce TV[geo-blocked],https://t.freetv.fun/live/fenerbahce-tv-1.m3u8
KANALD  (TR)[geo-blocked],https://t.freetv.fun/live/anal.m3u8
Kanal 24[geo-blocked],https://t.freetv.fun/live/24-kanal.m3u8
Kaz Sport[geo-blocked],https://t.freetv.fun/live/qazsport.m3u8
Kral Pop Music Türkiye[geo-blocked],https://t.freetv.fun/live/music-pop.m3u8
Muz TV Azerbaycan[geo-blocked],https://t.freetv.fun/live/muz-tv.m3u8
S SPORT TV[geo-blocked],https://t.freetv.fun/live/s-sport.m3u8
